idManifestacion	place	entity	date	lugarPublicacionOriginal
257687	Països Baixos. Franeker	Franekerae	1596	excudebat Aegidius Radaeus..., 1596 Franekerae
257688	França. París	Parisiis	1566	apud Martinum Iuuenem, 1566 Parisiis
257689	França. París		1508	Parrhisij : expesis Udalrici gering et mgri Berchtoldi Rembolt ..., 1508
257690	Bèlgica. Ambers		1581	Antuerpiae : ex officina Christophori Plantini, 1581
257691	Bèlgica. Ambers	Antuerpiae	1550	in aedib. Ioan. Steelsij, 1550 (Antuerpiae)
257692	Itàlia. Venècia		1543	In Venetia : per Michele Tramezzino, 1543
257693	Itàlia. Venècia	In Venetia	1559	appresso P. Gironimo Giglio e compagni, 1559 In Venetia
257694	Espanya. València	Impresso en Valencia	1592	en casa de los herederos de Ioan Nauarro, 1592 Impresso en Valencia
257695	Alemanya. Colònia	Coloniae	1538	apud Melchiorem Nouesianum, 1538 Coloniae
257697	Itàlia. Venècia	In Venetia	1594	appresso Giorgio Angelieri, 1594 In Venetia
257698	Espanya. Alcalá de Henares. Medina del Campo	Fue impresso ... en Alcala de Henares en casa de Juan de Brocar,	1552	en Medina del Campo : vendense en casa de Adrian Ghemart. 1552 Fue impresso ... en Alcala de Henares en casa de Juan de Brocar,
257699	Espanya. Sevilla		1528	Seuilla : por industria y expensas de Jacobo Cromberger ..., 1528
257700	Itàlia. Venècia		1558	[Venècia] : In Academia Veneta, 1558
257702	França. Caen. França. París. Rouen		1506	Venundatur Parisii ; [Rothomagi] : a Johanne Petit ; necnon Cadomi : a Roberto Mace, 1506
257703	França. Lió	Lugduni	1539	excudebat Ioannes Barbous, 1539 Lugduni
257704	França. Lió	Lugduni	1589	apud Bartholomaeum Vincentium, 1589 Lugduni
257705	Espanya. Alcalá de Henares	Alcala	1577	en casa de Hernan Ramirez ..., 1577 Alcala
257706	Suïssa. Basilea	Basileae	1543	ex Roberti Winter officina, 1543 Basileae
257707	Espanya. València	Estampat en Valencia	1502	per Ioha[n] Ioffre, 1502 Estampat en Valencia
257708	Espanya. Barcelona		1543	En Barcelona : en la officina de Garles [sic] Amoros, 1543
257709	Espanya. València		1566	Valentiae : ex officina Ioannis Mey, 1566
257710	França. Amiens		1520	editi in Samarobrina diui Quintini : venundatur Iodoco Badio Ascensio, 1520
257711	França. Amiens		1521	[Samarobrina] : venundantur cu superiore opusculo Iodoco Badio, 1521
257712	França. Lió	Lugduni	1558	apud Matthiam Bonhome ..., 1558 Lugduni
257713	Itàlia. Roma	Romae	1593	ex typographia Bartholomaei Bonfadini, 1593 Romae
257714	Itàlia. Roma	Romae	1593	ex typographia Bartholomaei Bonfadini, 1593 Romae
257715	França. París	Paris	1520?	Jehan petit, [1520?] [Paris]
257717	Itàlia. Roma		1500?	Romae : Eucharius Silber, [1500?]
257718	Alemanya. Magúncia		1501	Moguntia : impressa vero per magistru Jacobum de Pfortzenheim ciuem Basiliensem, 1501
257719	França. Lió	Excudebat Iacobus Faurus	1562	Lugduni : apud haeredes Iacobi Iuntae, 1562 (Excudebat Iacobus Faurus)
257722	Alemanya. Frankfurt		1599	[Frankfurt] : venales repernitur in officina Theodory de Bry, 1599
257724	França. París	París	1532	excudebat Iodocus Badius Ascensius, 1532 [París]
257725	França. París	Paris	1503?	Jehan petit, [1503?] [Paris]
257726	Espanya. Logronyo	Logroño	1529	en casa de Miguel de Eguia, 1529 Logroño
257727	Itàlia. Roma	Romae	1567	apud heredes Antonij Bladi, 1567 Romae
257728	Itàlia. Venècia	Venetiis	1596	[ex typographia Bonifacij Cierae], 1596 Venetiis
257729	Espanya. Madrid		1773	En Madrid : en la Imprenta de Pedro Marin, 1773
257730	França. París	Parisiis	1549	apud Ioannem Foucherium ..., 1549 (Parisiis)
257731	Bèlgica. Ambers		1581	Antuerpiae : ex officina Christophori Plantini ..., 1581
257732	Itàlia. Venècia		1582	Venetiis : apud Iuntas, 1582
257733	França. París		1545	Parisiis : excudebat Christianus Wechelus..., 1545
257734	Espanya. Salamanca		1558	En Salamanca : en casa de Iuan de Canova, 1558
257735	Suïssa. Ginebra		1561	[Geneuae] : excudebat Antonius Rebulius, 1561
257736	Espanya. Múrcia		1793?	En Murcia : en la Imprenta de la Viuda de Teruel, [1793?]
257737	França. Lió		1552	Lugduni : apud Seb. Gryphium, 1552
257738	Espanya. Múrcia		1787?	En Murcia : en la Imprenta de la Viuda de Felipe Teruel, [1787?]
257739	Espanya. Múrcia		1789?	En Murcia : en la Imprenta de la Viuda de Felipe Teruel, [1789?]
257740	Espanya. Múrcia		1788?	En Murcia : en la Imprenta de la Viuda de Felipe Teruel, [1788?]
257742	Portugal. Lisboa	Em Lisboa	1597	por Manoel de Lyra : a custa de Estevao Lopez, 1597 Em Lisboa
257743	Portugal. Lisboa	Em Lisboa	1598	por Pedro Crasbeeck : A custa de Esteuao Lopez, 1598 Em Lisboa
257744	França. París		1554	Parisiis : apud Carolum Stephanum ..., 1554
257745	Espanya. Salamanca		1563	Salmanticae : excudebat Mathias Gastius, 1563
257746	Itàlia. Nàpols		1592	In Napoli : ex officina Horatij Saluiani : appresso Gio. Giacomo Carlino &amp; Antonio Pace, 1592
257747	Països Baixos. Leiden	Lugduni Batarorum sic	1599	ex Officina Plantiniana : apud Christophorum Raphelengium, 1599 [Lugduni Batarorum (sic)]
257748	Espanya. Madrid		1592	En Madrid : por Pedro Madrigal, 1592
257751	Itàlia. Venècia	In Vinegia	1566	appresso Gabriel Giolito de Ferrari, 1566 In Vinegia
257752	Itàlia. Venècia		1589	Venetiis : apud Damianum Zenarum, 1589
257753	Espanya. València	Empremptada en Valencia	1502	per Christofol Koffma, 1502 Empremptada en Valencia
257754	França. Lió		1575	Lugduni : excudebat Petrus Roussin, 1575
257755	Itàlia. Roma	Romae	1576	apud Iosephum de Angelis, 1576 Romae
257756	Espanya. Tarragona	Tarracone	1587	apud Philippum Mey, 1587 Tarracone
257757	Espanya. València	Impresso en Valencia	1591	herederos de Ioan Nauarro, 1591 Impresso en Valencia
257758	Espanya. Sevilla	Fue impressa ... enla ... ciudad de Seuilla	1552	en casa de Sebastian Trugillo ..., 1552 Fue impressa ... enla ... ciudad de Seuilla
257759	Espanya. Sevilla	Impressum Hispali	1552	in edib Sebastiani Trugilli, 1552 Impressum Hispali
257760	Itàlia. Venècia	Stampato in Vinegia	1538	per Vettor de Rabani e compagni, 1538 Stampato in Vinegia
257761	França. Lió	A Lyon	1580	pour Loys Cloquemin : [imprimé par Thibauld Ancelin], 1580 A Lyon
257763	França. Lió	Lugduni	1574	apud Bartholomaeum Vincentium, 1574 Lugduni
257764	França. Lió		1574	Lugduni : apud Bartholomaeum Vincentium, 1574
257765	Espanya. València		1595	Impressa en Valencia : en casa de Pedro Patricio, 1595
257766	Suïssa. Basilea	Basileae	1563	per Henrichum Petri &amp; Petrum Pernam, 1563 Basileae
257767	Espanya. València	Valetie	1518	a Ioanne Iofre, 1518 Valetie
257768	Itàlia. Venècia	In Vinegia	1566	appresso Gabriel Giolito de Ferrari, 1566 In Vinegia
257769	Itàlia. Venècia	In Vinegia	1558	appresso Gabriel Giolito de Ferrari, 1558 In Vinegia
257770	Itàlia. Venècia		1571	Venetiis : apud Iuntas, 1571
257771	Espanya. Alcalá de Henares		1549	En Alcala : en casa de Ioan de Brocar : vendense ... en casa de Ioan Thomas, 1549
257772	Espanya. Sevilla	Hispali	1573	apud Alfonsum Escribanum, 1573 Hispali
257773	França. Lió		1513	Venundatur Lugdun. : a Martino Boullion, 1513
257774	França. París	Parisiis	1568	ex officina Gabrielis Buonij, 1568 Parisiis
257775	França. París	París	1554	Oliua Roberti Stephani, 1554 [París]
257776	Itàlia. Venècia	Venetiis	1562	Paulus Manutius, 1562 Venetiis
257777	Itàlia. Venècia	Venetiis	1553	apud Paulum Manutium, 1553 Venetiis
257778	França. París		1556	Parisiis : apud Martinum Iuuenem, 1556
257780	França. París	Parisiis	1582	apud Martinum Iuuenem, 1582 Parisiis
257784	Itàlia. Roma		1585	Romae : ex typographia Dominici Basae, 1585
257785	França. París		1552	Parisiis : apud Martinum Iuuenem, 1552
257789	Itàlia. Càller	En Caller	1576	por Vincencio Sembenino, 1576 En Caller
257790	França. París	A Paris	1600	chez Matthieu Guillemont, 1600 A Paris
257792	Espanya. València		1794	En Valencia : Por los Hermanos de Orga, 1794
257794	Espanya. València		1773	En Valencia : en la Imprenta de Joseph Estevan, 1773
257795	Espanya. València		1773	En Valencia : por Josef Estevan y Cervera, 1773
257796	Espanya. València		1789	En Valencia : por Joseph Estevan, 1789
257797	Espanya. València		1800	En Valencia : y Oficina de Benito Monfort, 1800
257798	Espanya. València		1795	En Valencia : y Oficina de Benito Monfort, 1795
257799	Espanya. Barcelona	En Barcelona	1565	en casa de Claudio Bornat, 1565 (En Barcelona)
257800	Itàlia. Milà		1574	Mediolani : apud Pacificum Pontium, 1574
257801	Itàlia. Roma		1510?	Romae : Marcellus Silber, [1510?]
257803	Suïssa. Ginebra	Ginebra	1573	excudebat Eustathius Vignon, 1573 [Ginebra]
257804	Itàlia. Roma	Romae	1585	ex Typographia Reu. Camerae Apostolicae, 1585 (Romae)
257805	Itàlia. Roma	Romae	1587	apud Haeredes Antonij Bladij, 1587 Romae
257806	Espanya. València	Valentiae	1546	per Ioannem Mey Flandrum, 1546 Valentiae
257807	Espanya. Saragossa	Caesaraugustae	1542	Petri Bernuzij et Bartholomaei de Nagera expensis, 1542 Caesaraugustae
257808	Itàlia. Venècia	Venetiis	1581	[s.n.], 1581 Venetiis
257809	Espanya. Saragossa	En Çaragoça	1572	en casa de la viuda de Bartholome de Nagera, 1572 (En Çaragoça)
257810	Alemanya. Nuremberg	Norimbergae	1543	apud Ioh. Petreium, 1543 Norimbergae
257811	Itàlia. Venècia	Venetia	1515	per Alexandro di Bindoni, 1515 Venetia
257812	Itàlia. Torí	Turin	1580	en casa de los herederos de el Bebilaqua, 1580 Turin
257813	França. Lió	Lugdu	1529	impressa per Antonium du Ry, 1529 Lugdu
257814	Espanya. Pamplona		1749	En Pamplona : Por los Herederos de Martinez ..., 1749
257815	Espanya. Madrid		1766	En Madrid : En la Imprenta de D. Juan Lozano, 1766
257819	Itàlia. Venècia	In Vinetia	1588	appresso gli heredi di Iacomo Simbeni, 1588 In Vinetia
257820	Espanya. València		1595?	[Valencia? : s.n.], [1595?]
257822	Espanya. València		1596?	[València] : Venense en casa de Grabiel Ribes ..., [1596?]
257823	Espanya. València		1588	[València] : Venense en casa de Gabriel Ribes ..., 1588
257824	Espanya. València		1577	Valencia : [s.n.], 1577
257825	Espanya. València		1578?	[Valencia? : s.n.], [1578?]
257826	Espanya. València		1581	Valencia : [s.n.], 1581
257827	Espanya. València		1578?	[Valencia? : s.n.], [1578?]
257828	Espanya. València		1578?	[Valencia : s.n.], [1578?]
257829	Espanya. València		1596?	[València] : Venense en casa de Gabriel Ribes ..., [1596?]
257831	Itàlia. Milà	Milan	1546	por Juan Antonio de Castellono Impressor, 1546 Milan
257832	Espanya. València	Valêcia	1524	Iohã Vinyau, 1524 Valêcia
257833	Espanya. València		1546	Valencia : [s.n.], 1546
257834	Espanya. Alcalá de Henares	Alcala	1589	en casa de Iuan Gracian, 1589 Alcala
257836	Alemanya. Tübingen	Tubingae	1513	apud Thomam Anshelmum Badensem, 1513 Tubingae
257838	Espanya. Sevilla	Seuilla	1534	en casa de Juan cromberger, 1534 Seuilla
257839	Itàlia. Florència		1574	Florentiae : apud Georgium Marescotum, 1574
257840	Itàlia. Roma	Romae	1591	apud Ascanium &amp; Hieronymum Donangelos, 1591 (Romae)
257842	França. París	Parisiis	1564	ex officina Gabrielis Buonij, 1564 Parisiis
257843	França. París	Parisiis	1564	ex officina Gabrielis Buonij, 1564 Parisiis
257844	Itàlia. Roma		1729	Romae : Typis Rochi Bernabò, 1729
257845	Espanya. Sevilla	Seuilla	1566	en casa de Joan Gutierrez ..., 1566 Seuilla
257846	Itàlia. Milà	Mediolani	1565	apud Valerium &amp; Hieronymum Matios fratres, 1565 Mediolani
257847	Itàlia. Venècia	Venetiis	1568	apud Ioannem Gryphium, 1568 Venetiis
257848	França. Estrasburg	Argentinae	1563	apud Chistianum Mylium, 1563 Argentinae
257850	Suïssa. Basilea	Basileae	1541	[s.n.], 1541 (Basileae)
257851	Suïssa. Basilea		1562	Basileae : per Ioannem Heruagium, 1562
257854	Espanya. Salamanca	En Salamanca	1580	en casa de Alonso de Terranoua y Neyla, 1580 En Salamanca
257855	Espanya. Madrid		1794	En Madrid : En la Imprenta de Sancha : Se hallará en su librería en la Aduana Vieja, 1794
257858	Espanya. Ourense	Orense	1547	en la ympression del propio actor q lo hizo [et] recopilo, 1547 Orense
257859	Itàlia. Venècia	In Venetia	1558	appresso Baldessar Costantini, 1558 In Venetia
257862	Alemanya. Colònia	Coloniae	1530	in aedibus Ionnis Gymnici, 1530 Coloniae
257863	Espanya. Madrid		1775	Madrid : En la Imprenta de Don Antonio Perez de Soto, 1775
257865	França. París	Parisiis	1548	apud Ioannem Roigny ..., 1548 Parisiis
257866	França. París	Parisiis	1548	apud Ioannem Roigny ..., 1548 Parisiis
257867	Itàlia. Venècia	In Venetia	1553	appresso Gabriel Giolito de Ferrari e fratel., 1553 In Venetia
257868	Espanya. València		1501?	Valencia : [s.n.], [1501?]
257869	França. París	Parisiis	1582	apud Michaelem Iulianum ..., 1582 Parisiis
257870	Bèlgica. Lovaina		1533	Vaenundantur Louanij : a Bartholomaeo Grauio, 1533
257871	Itàlia. Roma	Romae	1575	apud Victorium Elianum ..., 1575 Romae
257873	Itàlia. Venècia	Venetiis	1583	apud Franciscum Franciscium ..., 1583 Venetiis
257874	França. París	Parisiis	1579	apud Guillelmum de la Noue ..., 1579 Parisiis
257875	Itàlia. Roma		1591	Romae : Ex Typographia Vaticana, 1591
257877	Espanya. València	Valêcia	1512	p[er] Xpofol Kofmã alamay, 1512 Valêcia
257878	Espanya. Valladolid	Valladolid	1542	por industria de Juan de Villaquiran, 1542 Valladolid
257879	Alemanya. Colònia		1560	Coloniae Agrippinae : apud haeredes Arnoldi Birckmanni, 1560
257880	França. París		1517	[París] : vaenundantur in aedibus Iodoci Badii Ascensii, 1517
257882	Itàlia. Roma		1759	In Roma : Per Generoso Salomoni ..., 1759
257883	Països Baixos. Leiden. Països Baixos. Rotterdam		1737	Lugd. Bat. : apud Samuelem Luchtmans ; Rotterodami : apud Johannem Danielem Beman, 1737
257884	Espanya. València	Valentiae	1571	apud Petrum a Huete, 1571 Valentiae
257885	Suïssa. Basilea	Basileae	1563	per Ioannem Oporinum, 1563 Basileae
257886	Itàlia. Palerm		1704	In Palermo : Nella Stamperia di Domenico Cortese, 1704
257887	Itàlia. Roma	Romae	1521	in aedib. Iacobi Mazochii, 1521 Romae
257889	Itàlia. Florència		1575	Florentiae : apud Iuntas, 1575
257891	Espanya. Madrid		1777	Madrid : En la Imprenta de D. Manuel Martin ..., 1777
257892	Espanya. València		1772	En Valencia : Por Benito Monfort, 1772
257893	Espanya. València		1760	En Valencia : por Benito Monfort : Se hallarà en la Libreria de Salvador Faulì ..., 1760
257895	Espanya. Salamanca		1724?	Impresso en dicha Ciudad [Salamanca] : [s.n.], [1724?]
257896	Espanya. Madrid		1726?	En Madrid : En la Imprenta de Don Gabriel del Barrio ... : Se hallarà en la Libreria de Fernando Monge ..., [1726?]
257898	França. Lió	Lugduni	1570	apud Theob. Paganum, 1570 Lugduni
257899	Espanya. Alcalá de Henares	Compluti	1529	apud Michaelem de Eguia, 1529 Compluti
257900	França. Estrasburg		1525?	[Estrasburg : [J. Knoblouch, [1525?]
257901	França. Lió		1529	Lugd. : Seb. Gryphius Germ. excud., 1529
257903	França. Lió		1542	Lugduni : apud Seb. Gryphium, 1542
257904	França. Lió		1542	Lugduni : apud Seb. Gryphium, 1542
257905	França. Lió		1542	Lugduni : apud Seb. Gryphium, 1542
257906	Bèlgica. Ambers	En Enuers	1549	en ... casa de Martin Nucio, 1549 En Enuers
257908	Suïssa. Basilea	Basileae	1580	per Petrum Pernam, 1580 Basileae
257911	Espanya. Salamanca		1725?	Impressas en Salamanca : por Eugenio Garcia de Honorato y S. Miguel, [1725?]
257916	Espanya. València		1746	En Valencia : En la Oficina de Josef Estevan Dolz ..., 1746
257917	Medina del Campo	En Medina del Campo	1552	por Alexo de Herrera : [en la emprenta de Francisco del Canto ...], 1552 En Medina del Campo
257918	Espanya. València	Valencia	1529	per Jorge Costilla, 1529 Valencia
257920	Espanya. Saragossa		1704	Impresso en Zaragoça : [s.n.], 1704
257922	França. París	Paris	1576	por Francisco de Prado, 1576 Paris
257923	Espanya. Madrid	Impressa en Madrid	1578	en casa de Guillermo Drouy, 1578 Impressa en Madrid
257926	Itàlia. Roma	Romae	1588	ex officina Marci Antonij Muretti &amp; Iacobi Brianzae ..., 1588 Romae
257928	Espanya. València	Valentiae	1590	ex Typographia Philippi Mey, 1590 Valentiae
257929	Itàlia. Roma	Romae typis Bartholomaei Bonfadini &amp; Titi Diani Soc	1584	ex typographia Dominici Basae, 1584 Romae (typis Bartholomaei Bonfadini &amp; Titi Diani Soc.)
257930	França. París	Parisiis	1536	ex officina Roberti Stephani, 1536 Parisiis
257931	França. París	Parisiis	1536	excudebat Rob. Stephanus, 1536 Parisiis
257932	França. París	Parisiis	1556	excudebat Carolus Stephanus ..., 1556 Parisiis
257933	Espanya. València		1788	En Valencia : Por Salvador Faulì ... 1788
257934	Espanya. Madrid		1751	Matriti : apud Typographiam Antonii Marin, 1751
257935	Portugal. Coïmbra	Fue impressa en ... Coimbra	1554	por Juan Aluarez ..., 1554 Fue impressa en ... Coimbra
257936	Itàlia. Nàpols	Neapoli	1577	apud Horatium Saluianum, 1577 Neapoli
257937	Alemanya. Colònia	Coloniae	1588	impressit Gerardus Campensis, 1588 Coloniae
257939	França. Lió	Lugduni	1562	apud haeredes Sebast. Gryphii, 1562 Lugduni
257940	Països Baixos. Leiden	Leiden	1599?	ex Officina Plantiniana apud Christophorum Raphelencium, [1599?] [Leiden]
257942	Itàlia. Cremona	Impressum Cremonae	1505	per Franciscum Ricardum de Luere Impensa magistri Dominici de Zauarisiis, 1505 Impressum Cremonae
257943	Espanya. Burgos	Impresso en Burgos	1579	por Pedro de Sa[n]tillana, 1579 Impresso en Burgos
257945	Espanya. Logronyo	Logroño	1593	por Mathias Mares, 1593 Logroño
257946	Espanya. València	En Valencia	1562	en casa de Ioan Mey, 1562 En Valencia
257948	Espanya. Sevilla	Impressum est Hispali	1529	per Joannem Varela, 1529 Impressum est Hispali
257949	França. Lió		1552	Lugduni : apud Seb. Gryphium, 1552
257950	França. París		1600	Parisiis : apud Sebastianum Niuellium, 1600
257951	Itàlia. Venècia	In Vinegia	1575	presso a Francesco de Franceschi Senese, 1575 In Vinegia
257952	Itàlia. Venècia	In Venetia	1598	appresso Vincenzo Somascho, 1598 In Venetia
257953	Suïssa. Basilea		1576	Basileae : ex officina Henricpetrina, 1576
257954	Suïssa. Basilea		1576	Basileae : ex officina Henricpetrina, 1576
257955	Espanya. València	Impressum in insigni ciuitate Valentie	1502	per Cristofferu[m] Koffman, 1502 Impressum in insigni ciuitate Valentie
257956	França. Lió		1598	Lugduni : ex officina Iuntarum, 1598
257957	França. París		1600	Lutetiae : apud Bartholomaeum Macaeum, 1600
257958	Itàlia. Roma		1513	[Roma : J. Beplin, 1513]
257959	Itàlia. Venècia	Venetiis	1550	apud Petrum &amp; Ioan. Mariam Nicolinos : impensa Melchioris Sessae, 1550 Venetiis
257960	Espanya. Barcelona	Barcinone	1557	apud Claudium Bornatium, 1557 Barcinone
257961	Itàlia. Roma	Romae	1574	apud Iosephum de Angelis, 1574 Romae
257962	Itàlia. Venècia	Venetiis	1570	apud Ioannem Antonium Salernitanum, 1570 Venetiis
257963	Espanya. Toledo	Impresso en Toledo	1598	por Thomas de Guzman, 1598 Impresso en Toledo
